Ecell/V	<I>/mA	Capacity/mA.h	cycle number	time/s	
3.0796046E+000	-6.582220135497650E-001	1.279879826477832E-001	1.900000000000000E+001	5.753406673272140E+004
3.0728757E+000	-6.582243866370584E-001	1.298163838086195E-001	1.900000000000000E+001	5.754406673319638E+004
3.0653598E+000	-6.582257564351768E-001	1.316447887744506E-001	1.900000000000000E+001	5.755406673367135E+004
3.0566633E+000	-6.582242961214491E-001	1.334731896838546E-001	1.900000000000000E+001	5.756406673414633E+004
3.0461962E+000	-6.582246349380758E-001	1.353015915344159E-001	1.900000000000000E+001	5.757406673462130E+004
3.0336435E+000	-6.582252919123602E-001	1.371299952099058E-001	1.900000000000000E+001	5.758406673509628E+004
3.0185330E+000	-6.582259886190990E-001	1.389584008206924E-001	1.900000000000000E+001	5.759406673557125E+004
3.0001171E+000	-6.582258030460068E-001	1.407868059159981E-001	1.900000000000000E+001	5.760406673604622E+004
2.9789464E+000	-6.582283457442694E-001	1.426152180743548E-001	1.900000000000000E+001	5.761406673652120E+004
2.9560840E+000	-6.582266731664908E-001	1.444436255866620E-001	1.900000000000000E+001	5.762406673699617E+004
2.9334970E+000	-6.582278190657321E-001	1.462720362820228E-001	1.900000000000000E+001	5.763406673747115E+004
2.9126806E+000	-6.582245992110535E-001	1.481004380333424E-001	1.900000000000000E+001	5.764406673794612E+004
2.8946187E+000	-6.582238671706828E-001	1.499288377512163E-001	1.900000000000000E+001	5.765406673842110E+004
2.8800986E+000	-6.582256853387598E-001	1.517572425195575E-001	1.900000000000000E+001	5.766406673889607E+004
2.8686869E+000	-6.582249844000915E-001	1.535856453408466E-001	1.900000000000000E+001	5.767406673937105E+004
2.8601086E+000	-6.582253547952575E-001	1.554140491910113E-001	1.900000000000000E+001	5.768406673984602E+004
2.8533404E+000	-6.582260476872992E-001	1.572424549658762E-001	1.900000000000000E+001	5.769406674032100E+004
2.8480282E+000	-6.582255554602451E-001	1.590708593734436E-001	1.900000000000000E+001	5.770406674079597E+004
2.8436208E+000	-6.582247252033455E-001	1.608992614747418E-001	1.900000000000000E+001	5.771406674127094E+004
2.8399220E+000	-6.582244540141456E-001	1.627276628227366E-001	1.900000000000000E+001	5.772406674174592E+004
2.8364592E+000	-6.582226202058107E-001	1.645560590768191E-001	1.900000000000000E+001	5.773406674222089E+004
2.8333111E+000	-6.582232214259131E-001	1.663844570009576E-001	1.900000000000000E+001	5.774406674269587E+004
2.8303599E+000	-6.582251931832314E-001	1.682128604021999E-001	1.900000000000000E+001	5.775406674317084E+004
2.8272905E+000	-6.582256653831258E-001	1.700412651151087E-001	1.900000000000000E+001	5.776406674364582E+004
2.8243785E+000	-6.582243235395844E-001	1.718696661006741E-001	1.900000000000000E+001	5.777406674412079E+004
2.8213880E+000	-6.582254297302134E-001	1.736980701589915E-001	1.900000000000000E+001	5.778406674459577E+004
2.8183186E+000	-6.582255124614563E-001	1.755264744471179E-001	1.900000000000000E+001	5.779406674507074E+004
2.8150525E+000	-6.582247881935311E-001	1.773548767233888E-001	1.900000000000000E+001	5.780406674554572E+004
2.8117864E+000	-6.582250557826107E-001	1.791832797429627E-001	1.900000000000000E+001	5.781406674602069E+004
2.8081663E+000	-6.582248867676880E-001	1.810116822930508E-001	1.900000000000000E+001	5.782406674649566E+004
2.8041525E+000	-6.582244850800850E-001	1.828400837273399E-001	1.900000000000000E+001	5.783406674697064E+004
2.7998633E+000	-6.582247642682278E-001	1.846684859371516E-001	1.900000000000000E+001	5.784406674744561E+004
2.7951806E+000	-6.582256580875175E-001	1.864968906297948E-001	1.900000000000000E+001	5.785406674792059E+004
2.7899077E+000	-6.582247610018935E-001	1.883252928305334E-001	1.900000000000000E+001	5.786406674839556E+004
2.7841232E+000	-6.582240405844282E-001	1.901536930301123E-001	1.900000000000000E+001	5.787406674887054E+004
2.7777486E+000	-6.582242450760337E-001	1.919820937977234E-001	1.900000000000000E+001	5.788406674934551E+004
2.7705867E+000	-6.582245639489472E-001	1.938104954510927E-001	1.900000000000000E+001	5.789406674982049E+004
2.7624805E+000	-6.582230879591988E-001	1.956388930044902E-001	1.900000000000000E+001	5.790406675029546E+004
2.7537055E+000	-6.582229188489086E-001	1.974672900881369E-001	1.900000000000000E+001	5.791406675077043E+004
2.7441039E+000	-6.582241668151388E-001	1.992956906383567E-001	1.900000000000000E+001	5.792406675124541E+004
2.7336369E+000	-6.582233239339762E-001	2.011240888472398E-001	1.900000000000000E+001	5.793406675172038E+004
2.7225795E+000	-6.582237376974797E-001	2.029524882054660E-001	1.900000000000000E+001	5.794406675219536E+004
2.7110891E+000	-6.582235014246790E-001	2.047808869073788E-001	1.900000000000000E+001	5.795406675267033E+004
2.6993234E+000	-6.582231907056806E-001	2.066092847461832E-001	1.900000000000000E+001	5.796406675314531E+004
2.6877544E+000	-6.582254217312704E-001	2.084376887822813E-001	1.900000000000000E+001	5.797406675362028E+004
2.6762640E+000	-6.582247921632003E-001	2.102660910695791E-001	1.900000000000000E+001	5.798406675409526E+004
2.6644590E+000	-6.582240603612484E-001	2.120944913240935E-001	1.900000000000000E+001	5.799406675457023E+004
2.6528900E+000	-6.582243473814412E-001	2.139228923758864E-001	1.900000000000000E+001	5.800406675504521E+004
2.6411636E+000	-6.582242414401506E-001	2.157512931333978E-001	1.900000000000000E+001	5.801406675552018E+004
2.6297522E+000	-6.582242923544357E-001	2.175796940323378E-001	1.900000000000000E+001	5.802406675599515E+004
2.6177895E+000	-6.582228285001924E-001	2.194080908650159E-001	1.900000000000000E+001	5.803406675647013E+004
2.6057878E+000	-6.582244695947991E-001	2.212364922562903E-001	1.900000000000000E+001	5.804406675694510E+004
2.5935104E+000	-6.582249929950809E-001	2.230648951014544E-001	1.900000000000000E+001	5.805406675742008E+004
2.5813906E+000	-6.582253978178880E-001	2.248932990711264E-001	1.900000000000000E+001	5.806406675789505E+004
2.5690346E+000	-6.582251539395351E-001	2.267217023633585E-001	1.900000000000000E+001	5.807406675837003E+004
2.5562458E+000	-6.582256659434094E-001	2.285501070778236E-001	1.900000000000000E+001	5.808406675884500E+004
2.5432601E+000	-6.582267716929640E-001	2.303785148638155E-001	1.900000000000000E+001	5.809406675931998E+004
2.5302353E+000	-6.582254221127400E-001	2.322069189009732E-001	1.900000000000000E+001	5.810406675979495E+004
2.5174463E+000	-6.582272122666354E-001	2.340353279107808E-001	1.900000000000000E+001	5.811406676026993E+004
2.5050905E+000	-6.582273422047548E-001	2.358637372815277E-001	1.900000000000000E+001	5.812406676074490E+004
2.4998567E+000	-6.582267608822263E-001	2.366766473698284E-001	1.900000000000000E+001	5.812851276095607E+004
2.5000536E+000	-6.582084581548056E-001	2.366770130412114E-001	1.900000000000000E+001	5.812851476095617E+004
2.6286108E+000	6.560494588142983E-001	3.644719388749864E-007	2.000000000000000E+001	5.812851676095626E+004
2.9030397E+000	6.578931492055295E-001	1.827845528754923E-003	2.000000000000000E+001	5.813851676143124E+004
2.9721389E+000	6.578942194307175E-001	3.655329558418857E-003	2.000000000000000E+001	5.814851676190621E+004
3.0005498E+000	6.578962889634904E-001	5.482819336785211E-003	2.000000000000000E+001	5.815851676238119E+004
3.0132599E+000	6.578966509782438E-001	7.310310120748150E-003	2.000000000000000E+001	5.816851676285616E+004
3.0203037E+000	6.578990272722669E-001	9.137807505528133E-003	2.000000000000000E+001	5.817851676333114E+004
3.0254192E+000	6.578986418567312E-001	1.096530381970936E-002	2.000000000000000E+001	5.818851676380611E+004
3.0295904E+000	6.578968240105193E-001	1.279279508431753E-002	2.000000000000000E+001	5.819851676428108E+004
3.0334466E+000	6.578997829279966E-001	1.462029456814130E-002	2.000000000000000E+001	5.820851676475606E+004
3.0374997E+000	6.579028673847707E-001	1.644780261990097E-002	2.000000000000000E+001	5.821851676523103E+004
3.0417495E+000	6.579037367899989E-001	1.827531308667527E-002	2.000000000000000E+001	5.822851676570601E+004
3.0468256E+000	6.579040793736390E-001	2.010282450507084E-002	2.000000000000000E+001	5.823851676618098E+004
3.0533185E+000	6.579032922466584E-001	2.193033373700248E-002	2.000000000000000E+001	5.824851676665596E+004
3.0620151E+000	6.579022574981533E-001	2.375784009463257E-002	2.000000000000000E+001	5.825851676713093E+004
3.0746465E+000	6.579019506057729E-001	2.558534559978379E-002	2.000000000000000E+001	5.826851676760591E+004
3.0936131E+000	6.579022694429236E-001	2.741285199059380E-002	2.000000000000000E+001	5.827851676808088E+004
3.1221421E+000	6.579007705649926E-001	2.924035421785381E-002	2.000000000000000E+001	5.828851676855586E+004
3.1612563E+000	6.579027732094364E-001	3.106786200801532E-002	2.000000000000000E+001	5.829851676903083E+004
3.1999378E+000	6.579034379442452E-001	3.289537164466249E-002	2.000000000000000E+001	5.830851676950580E+004
3.2264991E+000	6.579019663294774E-001	3.472287719349067E-002	2.000000000000000E+001	5.831851676998078E+004
3.2426329E+000	6.579038708169969E-001	3.655038803256221E-002	2.000000000000000E+001	5.832851677045575E+004
3.2529032E+000	6.579044569213620E-001	3.837790049970150E-002	2.000000000000000E+001	5.833851677093073E+004
3.2602618E+000	6.579049922544932E-001	4.020541445387735E-002	2.000000000000000E+001	5.834851677140570E+004
3.2655346E+000	6.579039613802898E-001	4.203292554451360E-002	2.000000000000000E+001	5.835851677188068E+004
3.2697845E+000	6.579045948465034E-001	4.386043839477831E-002	2.000000000000000E+001	5.836851677235565E+004
3.2733259E+000	6.579039456208226E-001	4.568794944163826E-002	2.000000000000000E+001	5.837851677283063E+004
3.2765133E+000	6.579024188121563E-001	4.751545624736283E-002	2.000000000000000E+001	5.838851677330560E+004
3.2793860E+000	6.579015966972509E-001	4.934296076943477E-002	2.000000000000000E+001	5.839851677378058E+004
3.2820225E+000	6.578974850736822E-001	5.117045387032959E-002	2.000000000000000E+001	5.840851677425555E+004
3.2845409E+000	6.578972175084445E-001	5.299794622798761E-002	2.000000000000000E+001	5.841851677473052E+004
3.2869806E+000	6.578972881161034E-001	5.482543878177801E-002	2.000000000000000E+001	5.842851677520550E+004
3.2893414E+000	6.578989013395794E-001	5.665293581674496E-002	2.000000000000000E+001	5.843851677568047E+004
3.2916238E+000	6.578988778195877E-001	5.848043278637859E-002	2.000000000000000E+001	5.844851677615545E+004
3.2938669E+000	6.578990039310891E-001	6.030793010632197E-002	2.000000000000000E+001	5.845851677663042E+004
3.2961493E+000	6.578966075860644E-001	6.213542076975107E-002	2.000000000000000E+001	5.846851677710540E+004
3.2984314E+000	6.578968241416495E-001	6.396291203472350E-002	2.000000000000000E+001	5.847851677758037E+004
3.3005564E+000	6.578967414461693E-001	6.579040306998624E-002	2.000000000000000E+001	5.848851677805535E+004
3.3027205E+000	6.578950062119912E-001	6.761788928515382E-002	2.000000000000000E+001	5.849851677853032E+004
3.3047669E+000	6.578950730407157E-001	6.944537568595675E-002	2.000000000000000E+001	5.850851677900529E+004
3.3068523E+000	6.578973080478956E-001	7.127286829511326E-002	2.000000000000000E+001	5.851851677948027E+004
3.3087807E+000	6.578960769020953E-001	7.310035748442015E-002	2.000000000000000E+001	5.852851677995524E+004
3.3106694E+000	6.578969657503578E-001	7.492784914275011E-002	2.000000000000000E+001	5.853851678043022E+004
3.3127155E+000	6.578964936696727E-001	7.675533948974478E-002	2.000000000000000E+001	5.854851678090519E+004
3.3147225E+000	6.578946010553980E-001	7.858282457947732E-002	2.000000000000000E+001	5.855851678138017E+004
3.3167686E+000	6.578949826323948E-001	8.041031072914602E-002	2.000000000000000E+001	5.856851678185514E+004
3.3187363E+000	6.578949550712083E-001	8.223779680225586E-002	2.000000000000000E+001	5.857851678233012E+004
3.3208218E+000	6.578949945890860E-001	8.406528298513759E-002	2.000000000000000E+001	5.858851678280509E+004
3.3229468E+000	6.578964266859760E-001	8.589277314606641E-002	2.000000000000000E+001	5.859851678328007E+004
3.3252289E+000	6.578970681392118E-001	8.772026508880988E-002	2.000000000000000E+001	5.860851678375504E+004
3.3275113E+000	6.578968045794060E-001	8.954775629944274E-002	2.000000000000000E+001	5.861851678423001E+004
3.3297937E+000	6.578959700190514E-001	9.137524519185228E-002	2.000000000000000E+001	5.862851678470499E+004
3.3320761E+000	6.578964816533769E-001	9.320273550546834E-002	2.000000000000000E+001	5.863851678517996E+004
3.3345156E+000	6.578962023221828E-001	9.503022504316438E-002	2.000000000000000E+001	5.864851678565494E+004
3.3369553E+000	6.578974495016319E-001	9.685771804524795E-002	2.000000000000000E+001	5.865851678612991E+004
3.3396313E+000	6.578971783124320E-001	9.868521029402814E-002	2.000000000000000E+001	5.866851678660489E+004
3.3422678E+000	6.578966942512138E-001	1.005127011981938E-001	2.000000000000000E+001	5.867851678707986E+004
3.3450615E+000	6.578991097293286E-001	1.023401988120212E-001	2.000000000000000E+001	5.868851678755484E+004
3.3479340E+000	6.579017107805356E-001	1.041677036509911E-001	2.000000000000000E+001	5.869851678802981E+004
3.3509641E+000	6.579008688768890E-001	1.059952061513398E-001	2.000000000000000E+001	5.870851678850478E+004
3.3541908E+000	6.579004949054446E-001	1.078227076128788E-001	2.000000000000000E+001	5.871851678897976E+004
3.3574569E+000	6.579018286427546E-001	1.096502127792438E-001	2.000000000000000E+001	5.872851678945473E+004
3.3609591E+000	6.579008648714572E-001	1.114777152684662E-001	2.000000000000000E+001	5.873851678992971E+004
3.3644218E+000	6.579045000989646E-001	1.133052278555433E-001	2.000000000000000E+001	5.874851679040468E+004
3.3682389E+000	6.579028239091448E-001	1.151327357865373E-001	2.000000000000000E+001	5.875851679087966E+004
3.3720558E+000	6.579021751364591E-001	1.169602419153850E-001	2.000000000000000E+001	5.876851679135463E+004
3.3759122E+000	6.579018879136106E-001	1.187877472463913E-001	2.000000000000000E+001	5.877851679182961E+004
3.3800046E+000	6.578993973694096E-001	1.206152456592189E-001	2.000000000000000E+001	5.878851679230458E+004
3.3841758E+000	6.578990941367542E-001	1.224427432297336E-001	2.000000000000000E+001	5.879851679277956E+004
3.3884649E+000	6.578993343315404E-001	1.242702414674560E-001	2.000000000000000E+001	5.880851679325453E+004
3.3927934E+000	6.578924724305830E-001	1.260977206443416E-001	2.000000000000000E+001	5.881851679372950E+004
3.3972399E+000	6.578919884051276E-001	1.279251984767119E-001	2.000000000000000E+001	5.882851679420448E+004
3.4015687E+000	6.578925158346833E-001	1.297526777741644E-001	2.000000000000000E+001	5.883851679467945E+004
3.4060938E+000	6.578920197571693E-001	1.315801556936237E-001	2.000000000000000E+001	5.884851679515443E+004
3.4106190E+000	6.578919843400911E-001	1.334076335147023E-001	2.000000000000000E+001	5.885851679562940E+004
3.4150658E+000	6.578896042432917E-001	1.352351047244006E-001	2.000000000000000E+001	5.886851679610438E+004
3.4194336E+000	6.578885258045840E-001	1.370625729384356E-001	2.000000000000000E+001	5.887851679657935E+004
3.4238014E+000	6.578907687868650E-001	1.388900473829773E-001	2.000000000000000E+001	5.888851679705433E+004
3.4281693E+000	6.578892500486674E-001	1.407175176088015E-001	2.000000000000000E+001	5.889851679752930E+004
3.4324980E+000	6.578904543842998E-001	1.425449911800027E-001	2.000000000000000E+001	5.890851679800428E+004
3.4366691E+000	6.578921656693327E-001	1.443724695047736E-001	2.000000000000000E+001	5.891851679847925E+004
3.4407616E+000	6.578913118566788E-001	1.461999454578426E-001	2.000000000000000E+001	5.892851679895422E+004
3.4447751E+000	6.578931574190491E-001	1.480274265374740E-001	2.000000000000000E+001	5.893851679942920E+004
3.4487102E+000	6.578936998570536E-001	1.498549091238777E-001	2.000000000000000E+001	5.894851679990417E+004
3.4524484E+000	6.578905643071804E-001	1.516823830004202E-001	2.000000000000000E+001	5.895851680037915E+004
3.4559901E+000	6.578928304399043E-001	1.535098631717761E-001	2.000000000000000E+001	5.896851680085412E+004
3.4594135E+000	6.578917801345877E-001	1.553373404256172E-001	2.000000000000000E+001	5.897851680132910E+004
3.4628370E+000	6.578930353606635E-001	1.571648211661975E-001	2.000000000000000E+001	5.898851680180407E+004
3.4660637E+000	6.578931726897584E-001	1.589923022882475E-001	2.000000000000000E+001	5.899851680227905E+004
3.4692118E+000	6.578934483373856E-001	1.608197841759854E-001	2.000000000000000E+001	5.900851680275402E+004
3.4722416E+000	6.578915871705199E-001	1.626472608938151E-001	2.000000000000000E+001	5.901851680322899E+004
3.4750354E+000	6.578914693321428E-001	1.644747372843160E-001	2.000000000000000E+001	5.902851680370397E+004
3.4776721E+000	6.578928855861191E-001	1.663022176088558E-001	2.000000000000000E+001	5.903851680417894E+004
3.4804659E+000	6.578947312915406E-001	1.681297030603555E-001	2.000000000000000E+001	5.904851680465392E+004
3.4828663E+000	6.578918431486153E-001	1.699571804892355E-001	2.000000000000000E+001	5.905851680512889E+004
3.4854634E+000	6.578901671137675E-001	1.717846532624629E-001	2.000000000000000E+001	5.906851680560387E+004
3.4878638E+000	6.578927322114544E-001	1.736121331609620E-001	2.000000000000000E+001	5.907851680607884E+004
3.4903429E+000	6.578915835227158E-001	1.754396098686589E-001	2.000000000000000E+001	5.908851680655382E+004
3.4930186E+000	6.578936567867394E-001	1.772670923354229E-001	2.000000000000000E+001	5.909851680702879E+004
3.4955370E+000	6.578906426634428E-001	1.790945664296217E-001	2.000000000000000E+001	5.910851680750377E+004
3.4980555E+000	6.578930979574583E-001	1.809220473440820E-001	2.000000000000000E+001	5.911851680797874E+004
3.5007312E+000	6.578939089859004E-001	1.827495305113991E-001	2.000000000000000E+001	5.912851680845371E+004
3.5037220E+000	6.578942751372158E-001	1.845770146958033E-001	2.000000000000000E+001	5.913851680892869E+004
3.5067518E+000	6.578939362133008E-001	1.864044979387522E-001	2.000000000000000E+001	5.914851680940366E+004
3.5099392E+000	6.578924647296632E-001	1.882319770942463E-001	2.000000000000000E+001	5.915851680987864E+004
3.5133626E+000	6.578955138528056E-001	1.900594647195273E-001	2.000000000000000E+001	5.916851681035361E+004
3.5169437E+000	6.578958759748473E-001	1.918869533507029E-001	2.000000000000000E+001	5.917851681082859E+004
3.5209179E+000	6.578959229552261E-001	1.937144421123796E-001	2.000000000000000E+001	5.918851681130356E+004
3.5251677E+000	6.578957777106346E-001	1.955419304705991E-001	2.000000000000000E+001	5.919851681177854E+004
3.5298898E+000	6.578973946176776E-001	1.973694233202272E-001	2.000000000000000E+001	5.920851681225351E+004
3.5350447E+000	6.578982012234551E-001	1.991969184104271E-001	2.000000000000000E+001	5.921851681272849E+004
3.5406718E+000	6.578993543825419E-001	2.010244167038467E-001	2.000000000000000E+001	5.922851681320346E+004
3.5469284E+000	6.578972295008985E-001	2.028519090948171E-001	2.000000000000000E+001	5.923851681367843E+004
3.5539329E+000	6.578967692219324E-001	2.046794002072348E-001	2.000000000000000E+001	5.924851681415341E+004
3.5618029E+000	6.578978273473780E-001	2.065068942588899E-001	2.000000000000000E+001	5.925851681462838E+004
3.5708928E+000	6.578974968992432E-001	2.083343873926335E-001	2.000000000000000E+001	5.926851681510336E+004
3.5813208E+000	6.578973083816816E-001	2.101618800027172E-001	2.000000000000000E+001	5.927851681557833E+004
3.5936766E+000	6.578956398331769E-001	2.119893679779437E-001	2.000000000000000E+001	5.928851681605331E+004
3.6080396E+000	6.578973004185014E-001	2.138168605659075E-001	2.000000000000000E+001	5.929851681652828E+004
3.6246452E+000	6.578957816206992E-001	2.156443489349882E-001	2.000000000000000E+001	5.930851681700326E+004
3.6435335E+000	6.578958324992215E-001	2.174718374453982E-001	2.000000000000000E+001	5.931851681747823E+004
3.6642711E+000	6.578912095274295E-001	2.192993131142193E-001	2.000000000000000E+001	5.932851681795320E+004
3.6865039E+000	6.578908398355983E-001	2.211267877561185E-001	2.000000000000000E+001	5.933851681842818E+004
3.7099960E+000	6.578928502167246E-001	2.229542679824101E-001	2.000000000000000E+001	5.934851681890315E+004
3.7352591E+000	6.578886285153031E-001	2.247817364817527E-001	2.000000000000000E+001	5.935851681937813E+004
3.7619386E+000	6.578907489504402E-001	2.266092108711932E-001	2.000000000000000E+001	5.936851681985310E+004
3.7907822E+000	6.578893719997648E-001	2.284366814357705E-001	2.000000000000000E+001	5.937851682032808E+004
3.8215935E+000	6.578896593418226E-001	2.302641527985203E-001	2.000000000000000E+001	5.938851682080305E+004
3.8545690E+000	6.578887619700964E-001	2.320916216685706E-001	2.000000000000000E+001	5.939851682127803E+004
3.8890007E+000	6.578910244192534E-001	2.339190968232023E-001	2.000000000000000E+001	5.940851682175300E+004
3.9242585E+000	6.578914020265811E-001	2.357465730267432E-001	2.000000000000000E+001	5.941851682222798E+004
3.9590046E+000	6.578929449404216E-001	2.375740535161562E-001	2.000000000000000E+001	5.942851682270295E+004
3.9927673E+000	6.578958169066471E-001	2.394015419832535E-001	2.000000000000000E+001	5.943851682317792E+004
4.0000467E+000	6.578958677227286E-001	2.398024929839042E-001	2.000000000000000E+001	5.944071082328213E+004
4.0000076E+000	6.578989908538306E-001	2.398028584833609E-001	2.000000000000000E+001	5.944071282328223E+004
3.9334271E+000	-6.578542873723724E-001	3.654746214548747E-007	2.000000000000000E+001	5.944071482328232E+004
3.4829450E+000	-6.582217069196449E-001	1.828759191797839E-003	2.000000000000000E+001	5.945071482375730E+004
3.4403286E+000	-6.582244614528049E-001	3.657160560455587E-003	2.000000000000000E+001	5.946071482423227E+004
3.4193156E+000	-6.582256776974448E-001	5.485565307570828E-003	2.000000000000000E+001	5.947071482470725E+004
3.4051495E+000	-6.582246033356947E-001	7.313967070347732E-003	2.000000000000000E+001	5.948071482518222E+004
3.3945248E+000	-6.582261103079360E-001	9.142373019158840E-003	2.000000000000000E+001	5.949071482565720E+004
3.3859859E+000	-6.582261615440862E-001	1.097077911029259E-002	2.000000000000000E+001	5.950071482613217E+004
3.3788240E+000	-6.582258150980653E-001	1.279918423907624E-002	2.000000000000000E+001	5.951071482660715E+004
3.3727641E+000	-6.582261375114945E-001	1.462759026345279E-002	2.000000000000000E+001	5.952071482708212E+004
3.3673339E+000	-6.582254693911421E-001	1.645599443193939E-002	2.000000000000000E+001	5.953071482755709E+004
3.3625331E+000	-6.582247214601740E-001	1.828439652283986E-002	2.000000000000000E+001	5.954071482803207E+004
3.3580472E+000	-6.582247602031912E-001	2.011279872135983E-002	2.000000000000000E+001	5.955071482850704E+004
3.3540335E+000	-6.582240401552747E-001	2.194119891974661E-002	2.000000000000000E+001	5.956071482898202E+004
3.3499804E+000	-6.582251308367758E-001	2.376960214780437E-002	2.000000000000000E+001	5.957071482945699E+004
3.3461633E+000	-6.582254059241193E-001	2.559800613999367E-002	2.000000000000000E+001	5.958071482993197E+004
3.3421104E+000	-6.582241148160493E-001	2.742640654577149E-002	2.000000000000000E+001	5.959071483040694E+004
3.3381360E+000	-6.582260752365647E-001	2.925481239716212E-002	2.000000000000000E+001	5.960071483088192E+004
3.3336892E+000	-6.582263658211150E-001	3.108321905573209E-002	2.000000000000000E+001	5.961071483135689E+004
3.3291247E+000	-6.582268584534807E-001	3.291162708272537E-002	2.000000000000000E+001	5.962071483183187E+004
3.3241272E+000	-6.582259916589357E-001	3.474003270195590E-002	2.000000000000000E+001	5.963071483230684E+004
3.3186574E+000	-6.582270115182013E-001	3.656844115412897E-002	2.000000000000000E+001	5.964071483278181E+004
3.3126369E+000	-6.582285581632923E-001	3.839685390253861E-002	2.000000000000000E+001	5.965071483325679E+004
3.3060653E+000	-6.582282514378048E-001	4.022526579893297E-002	2.000000000000000E+001	5.966071483373176E+004
3.2991791E+000	-6.582278698250452E-001	4.205367663529184E-002	2.000000000000000E+001	5.967071483420674E+004
3.2922142E+000	-6.582283733412185E-001	4.388208887030681E-002	2.000000000000000E+001	5.968071483468171E+004
3.2848163E+000	-6.582276216670789E-001	4.571049901733795E-002	2.000000000000000E+001	5.969071483515669E+004
3.2774577E+000	-6.582282202407352E-001	4.753891082707378E-002	2.000000000000000E+001	5.970071483563166E+004
3.2700598E+000	-6.582258112595264E-001	4.936731594519482E-002	2.000000000000000E+001	5.971071483610664E+004
3.2628589E+000	-6.582246817038778E-001	5.119571792566113E-002	2.000000000000000E+001	5.972071483658161E+004
3.2556970E+000	-6.582265626237218E-001	5.302412513090504E-002	2.000000000000000E+001	5.973071483705658E+004
3.2487321E+000	-6.582273861095340E-001	5.485253462360964E-002	2.000000000000000E+001	5.974071483753156E+004
3.2422392E+000	-6.582250124738778E-001	5.668093752288155E-002	2.000000000000000E+001	5.975071483800653E+004
3.2355890E+000	-6.582268815204771E-001	5.850934561394982E-002	2.000000000000000E+001	5.976071483848151E+004
3.2294111E+000	-6.582266336486132E-001	6.033775301648510E-002	2.000000000000000E+001	5.977071483895648E+004
3.2234299E+000	-6.582284201547043E-001	6.216616538153753E-002	2.000000000000000E+001	5.978071483943146E+004
3.2177241E+000	-6.582301047368577E-001	6.399458242598506E-002	2.000000000000000E+001	5.979071483990643E+004
3.2122149E+000	-6.582294202133078E-001	6.582299756897819E-002	2.000000000000000E+001	5.980071484038141E+004
3.2067847E+000	-6.582299481077797E-001	6.765141417834493E-002	2.000000000000000E+001	5.981071484085638E+004
3.2015903E+000	-6.582310973806438E-001	6.947983398013644E-002	2.000000000000000E+001	5.982071484133136E+004
3.1967111E+000	-6.582304437919030E-001	7.130825196640357E-002	2.000000000000000E+001	5.983071484180633E+004
3.1920283E+000	-6.582277596399042E-001	7.313666249669258E-002	2.000000000000000E+001	5.984071484228130E+004
3.1874638E+000	-6.582297038360360E-001	7.496507842752666E-002	2.000000000000000E+001	5.985071484275628E+004
3.1831350E+000	-6.582306680007241E-001	7.679349703659612E-002	2.000000000000000E+001	5.986071484323125E+004
3.1788459E+000	-6.582275073572966E-001	7.862190686610007E-002	2.000000000000000E+001	5.987071484370623E+004
3.1749504E+000	-6.582271069571539E-001	8.045031558338137E-002	2.000000000000000E+001	5.988071484418120E+004
3.1710153E+000	-6.582275664493387E-001	8.227872557702989E-002	2.000000000000000E+001	5.989071484465618E+004
3.1674345E+000	-6.582286761804833E-001	8.410713865326508E-002	2.000000000000000E+001	5.990071484513115E+004
3.1638534E+000	-6.582292392297729E-001	8.593555329352615E-002	2.000000000000000E+001	5.991071484560613E+004
3.1603513E+000	-6.582300655050825E-001	8.776397022899651E-002	2.000000000000000E+001	5.992071484608110E+004
3.1568098E+000	-6.582320297760577E-001	8.959239262077541E-002	2.000000000000000E+001	5.993071484655607E+004
3.1535830E+000	-6.582306482715876E-001	9.142081117504171E-002	2.000000000000000E+001	5.994071484703105E+004
3.1500416E+000	-6.582287629767629E-001	9.324922449237769E-002	2.000000000000000E+001	5.995071484750602E+004
3.1467755E+000	-6.582268031642149E-001	9.507763236578966E-002	2.000000000000000E+001	5.996071484798100E+004
3.1436274E+000	-6.582292940541226E-001	9.690604715834059E-002	2.000000000000000E+001	5.997071484845597E+004
3.1404400E+000	-6.582276536509298E-001	9.873445739421577E-002	2.000000000000000E+001	5.998071484893095E+004
3.1372921E+000	-6.582299830003371E-001	1.005628741005063E-001	2.000000000000000E+001	5.999071484940592E+004
3.1340654E+000	-6.582299518032675E-001	1.023912907201383E-001	2.000000000000000E+001	6.000071484988090E+004
3.1309960E+000	-6.582288850709115E-001	1.042197043766247E-001	2.000000000000000E+001	6.001071485035587E+004
3.1279659E+000	-6.582304391427408E-001	1.060481223499775E-001	2.000000000000000E+001	6.002071485083085E+004
3.1248181E+000	-6.582298298521700E-001	1.078765386308564E-001	2.000000000000000E+001	6.003071485130582E+004
3.1215520E+000	-6.582307623429514E-001	1.097049575019876E-001	2.000000000000000E+001	6.004071485178079E+004
3.1182466E+000	-6.582290741845195E-001	1.115333716837896E-001	2.000000000000000E+001	6.005071485225577E+004
3.1147444E+000	-6.582287432833892E-001	1.133617849464218E-001	2.000000000000000E+001	6.006071485273074E+004
3.1112814E+000	-6.582289834066498E-001	1.151901988760630E-001	2.000000000000000E+001	6.007071485320572E+004
3.1076219E+000	-6.582274013802433E-001	1.170186084111862E-001	2.000000000000000E+001	6.008071485368069E+004
